,Country,Date,Buyer,Seller,Location,Property type,Property type 2 (use drop-down menu),Main use (if Mixed use),Use (if Development/Building rights),Comment (if Redevelopment),Comment (if Other),"Price, MDKK","Area, m2","Price, DKK/m2",Comments,Comments from meeting,BRE received,BRE reviewed,BRE bid,Broker,Source,,,,,,
,Denmark,2024-10-30,Logicenter,PCM Invest,Brabrand,Logistics,,,,,,n.a,"13,649",n.a,"Logicenters is expanding in Brabrand by acquiring a new logistics center with a total area of 13,649 sqm. The international express supplier DHL, which currently leases 6,210 sqm of the facility, is already operating. On the remaining area, Logicenters will build a speculative property available for lease.",,,,,,,,,,,,
,Denmark,2024-10-24,Nectar,Kereby (Bx),Copenhagen,Residential,,,,,,70.4,"2,400","29,333","A historic building at Ny Kongensgade 9 in central Copenhagen has been acquired from a Kereby-managed company, Blackstone’s Danish management entity. Built in 1804, it became one of Copenhagen's first listed properties in 1904. (Transaction recorded 14/10-24, updated with new information)",,,,,,Kapitalforvalter køber Blackstone-ejendom for tocifret millionbeløb,,,,,,
,Denmark,2024-10-23,Danske Funktionærers Boligselskab,NH 4 ApS,Hedenhusene,Development,,,,,,102.6,n.a,n.a,"Transaction recorded in Ejendomswatch, no public information available at this time. The buyer, DFB, is a social housing association. DFB rent, operate, construct and maintain social housing in Copenhagen, on the west coast of Copenhagen and in North Zealand",,,,,,Her er de seneste tinglyste ejendomshandler,,,,,,
,Denmark,2024-10-23,Catella & Nordkranen,Wihlborg,Herlev,Development,,,,,,72.5,"18,500","3,919","Wihlborgs is selling the residential building right Vasekaer 7 in the Hørkær area of Herlev municipality, northwest of Copenhagen. The aim is to provide Hørkær with the conditions to continue its transformation from a traditional industrial area into a modern and multifunctional district with both residential and commercial spaces. Vasekaer 7 has been owned by Wihlborgs since 2007, and a new zoning plan for housing was approved in 2021.",,,,,,Wihlborgs säljer byggrätter för 110 mkr | Fastighetsvärlden,,,,,,
,Denmark,2024-10-14,Nectar,Kereby (Bx),Copenhagen,Residential,,,,,,70.4,"2,400","29,333","A historic building at Ny Kongensgade 9 in central Copenhagen has been acquired from a Kereby-managed company, Blackstone’s Danish management entity. Built in 1804, it became one of Copenhagen's first listed properties in 1904.",,,,,,Her er de seneste tinglyste ejendomshandler,,,,,,
,Denmark,2024-10-14,PFA,Ejendomsselskabet Englandsgade 25,Odense ,Office,,,,,,87.7,"12,500","7,016","Located at the Port of Odense, t he property consists of 12,500 sqm of office space, is currently partly leased to the tax centre in Odense Municipality, the Danish Gambling Authority, the trade union Ida and Danica Pension, and according to Horten, the property will be rented out to other new tenants in the near future.",,,,,,Her er de seneste tinglyste ejendomshandler (ejendomswatch.dk),,,,,,
,Denmark,2024-10-10,"P/S VL, Albertslund",Unknown seller,Albertslund,Residential,,,,,,167.3,"23,418","7,143","Missing information about the transaction. From 2020: The state's real estate company has sold the disused prison to the pension company PKA and the construction company A. Enggaard, which over the coming years will transform Vridsløselille Prison into a new district in Albertslund. From 2022: The three players behind the development of the former Vridsløselille State Prison are proposing that between 1400 and 1600 homes will be built on the former prison site west of the capital.'",,,,,,Former prison to be transformed into up to 1600 homes (ejendomswatch.dk),,,,,,
,Denmark,2024-10-08,VA7 ApS ,Whilborgs,Herlev,Development,,,,,,90.6,"10,300","8,799",Vasekær is an empty plot of land located just behind Wihlborgs' properties at Hørkær. The area around Vasekær and Hørkær is known as one of the most popular business areas in Herlev. The plot is located a short distance to the motorway network with both ring 3 and ring 4,,,,,,https://www.wihlborgs.dk/ejendomme/ejendomsportefoelje/vasekaer-9,,,,,,
,Denmark,2024-10-07,Alma Property Partners & Kristensen Properties,Abrdn,Copenhagen,Retail,,,,,,220,"5,000","44,000","Retail and office property on Strøget in Copenhagen. In the latest accounts from the now former owner, the value of the property at the end of 2023 is calculated at just over DKK 235 million based on a required rate of return of 4.35 per cent. The latest transaction, on the other hand, has been made at a return of ""well over"" 5 percent, reports Kristensen Properties'. The duo previously bought a7700 sqm retail and office property on Strøget  from Abrdn back in June 2024.",,,,,,,,,,,,
,Denmark,2024-10-04,HLM,Rafa Ejendoms ApS,Copenhagen V,Residential,,,,,,54,"2,141","25,222","HLM continues to invest in Copenhagen, which this time acquires two properties located at Enghave Plads 20 and at Enghavevej 57 in Copenhagen. The properties are residential rental properties built in 1904.",,,,,,https://ejendomswatch.dk/Ejendomsnyt/Investorer/article17495876.ece,,,,,,
,Denmark,2024-09-30,Catena,DSV,Horsens,Logistics,,,,,,3300,"315,000","10,476","Catena has now signed an agreement with DSV Road Holding A/S for a property acquisition in Horsens, Denmark, for DKK 3.3 billion. Thus, Catena has purchased a total of DKK 7.8 billion from DSV over six months.",,,,,,Catena i mål med jätteköpet för 5 miljarder | Fastighetsvärlden (fastighetsvarlden.se),,,,,,
,Denmark,2024-09-30,Claus Sørensen Ejendomme,Esbjerg Municipality,Esbjerg,Public use,,,,,,84,"5,166","16,260","Esbjergs Park located on the premise which is used for meetings, conferances and parties. No articles published ",,,,,,"Stormgade 200, 6700 Esbjerg - Se handel | Resights",,,,,,
,Denmark,2024-09-26,HLM,Danel (family owned),Copenhagen,Residential,,,,,,n.a,"2,588",n.a,"Historic building in Fredriksberg. The property contains seven homes and five commercial leases and has a total area of 2588 sqm, 1288 sqm divided into residential and 1300 sqm commercial. The price per square metre is in the range of 20,000 to 25,000 per square metre",,,,,,Fund manager buys Frederiksberg property and announces more acquisitions (ejendomswatch.dk),,,,,,
,Denmark,2024-09-23,Cibus,Dagrofa,Several,Other,,,,,,107.7,"6,400","16,828","Five properties located in Aarhus, Esbjerg, Grenå, Helsingör, and Tønder, with a total rental area of approximately 6,400 sqm. They are being acquired from the grocery chain Dagrofa ApS in a sale and leaseback transaction",,,,,,Cibus köper för 160 mkr i Danmark | Fastighetsvärlden (fastighetsvarlden.se),,,,,,
,Denmark,2024-09-23,Magasin Aalborg,Danske Shoppingcentre,Aalborg,Retail,,,,,,110,n.a,n.a,,,,,,,"Nytorv 24, 9000 Aalborg - Tjek nuværende vurdering | Resights",,,,,,
,Denmark,2024-09-20,,ATP,Copenhagen,Office,,,,,,325,"12,487","26,027",,,,,,DLA Piper has advised ATP Ejendomme on the sale of office building on Langelinie | DLA Piper,Here are the latest registered property transactions (ejendomswatch.dk),,,,,,
,Denmark,9/17/2024,Niam,M+,Hedensted,Residential,,,,,,100,"4,940","20,243","Newly built terraced house project in Hedensted located between Vejle and Horsens, consisting of 32 single-storey terraced houses and 19 homes on two level",,,,,,Familieejet udvikler køber problemfyldt boligprojekt fra vestjysk bygherre (ejendomswatch.dk),,,,,,
,Denmark,9/17/2024,Thylander,n.a.,Hvidhovre,Land,,,,,,n.a.,n.a.,n.a.,"Thylander's ""Gartnerhaven"" will comprise 106 housing units consisting of mixed housing typologies with terraced houses and apartments spanning different unit sizes. It is expected that the homes will be ready for occupancy in 2026. First transaction for the Build For Life fund which will have a total investment capacity of DKK 3b. The area in Hvidovre is being developed together with Plushusene, which is owned by Nrep and M+",,,,,,https://ejendomswatch.dk/Ejendomsnyt/Investorer/article17451803.ece,,,,,,
,Denmark,9/17/2024,NREP,Skanska,Ørestad,Development,,,,,,>500,"12,800",n.a.,"Residential and hotel apartments to be built by Skanska. It is based on Nrep's home and hotel concept Noli that the duo will create a 12,800 sqm wooden building near Bella Cente. Ownership is secured through Nrep's latest fund, NSF V. Nrep's acquisition of the property takes place as a traditional forward purchase transaction in an off-market agreement. According to EjendomsWatch's information, the price for the property ends up on the good side of half a billion kroner.",,,,,,Nrep smider over en halv milliard efter ambitiøst træbyggeri (ejendomswatch.dk),,,,,,
,Denmark,9/16/2024,A. Enggaard ,Reka Group,Høje-Taastrup,Development,,,,,,n.a.,n.a.,n.a.,"Four building plots centrally in Høje-Taastrup, the plan is to build 106 terraced houses",,,,,,Familieejet udvikler køber problemfyldt boligprojekt fra vestjysk bygherre (ejendomswatch.dk),,,,,,
,Denmark,9/12/2024,Nrep,Aage Bangs fond,Viby,Land,,,,,,30.4,"68,500",444," Nrep will build a co-housing community under the Plushusene concept, the plan is to build 135 terraced houses and a community house at the address Kavsbjerg Huse. The total living area will be 13,128 sqm.",,,,,,Nrep buys due to controversial fund and downgrades the number of homes (ejendomswatch.dk),,,,,,
,Denmark,9/11/2024,Patrizia,Aarhus Kommune,Aarhus,Development,,,,,,184,"6,042","30,487",Former hospital site in Aarhus  Development plan to build 200 homes,,,,,,Estate Media – Patrizia deal worth DKK 181 million goes through,,,,,,
,Denmark,9/4/2024,NREP,PFA,Copenhagen,Residential,,,,,,560,"17,000","32,941","Nrep has acquired 17,000 sqm of residential properties in Ørestad from the pension company PFA. This is stated by the parties in a press release. The deal includes 115 apartments, 50 townhouses and 95 underground parking spaces. After the acquisition, the properties will be converted from rental housing to owner-occupied housing,",,,,,,Nrep acquires residential properties in Copenhagen for DKK 560 million. (ejendomswatch.dk),,,,,,
,Denmark,8/30/2024,JMS Glostrup Aps,n.a,Glostrup,Land,,,,,,41,"5,011","8,102","Land in Glostrup, Greater Copenhagen area. No public development plan available.",,,,,,Here are the latest registered property transactions (ejendomswatch.dk),,,,,,
,Denmark,8/29/2024,Catena,DSV,Horsens,Logistics,,,,,,3300,>300 000,n.a,"Transaction expected to be complete by the end of third quarter. Catena announced that it was ""in advanced negotiations after signing a letter of intent with an existing tenant to acquire a newly built, fully leased logistics property with a high ESG profile in Denmark"".",,,,,,The country's largest logistics centre is sold for billions (ejendomwatch.dk),,,,,,
,Denmark,8/19/2024,NREP,Squaremeter,Copenhagen,Development,,,Residential,,,n.a.,"73,000",n.a.,"NREP buys into 73,000 sqm housing project in the southern harbor in Copenhagen. The project (including owner-occupied housing, rental housing and social housing) is expected to be built 2026-2028. NREP will develop the area together with the developer Squaremeter, who has been buying industrial properties in the old port area since 2019. Nordanö was advisor",,,,,,"Nrep buys into 73,000 sqm housing project in Copenhagen (ejendomswatch.dk)",,,,,,
,Denmark,8/16/2024,Mileway,CRED,Brøndby,Logistics,,,,,,320,"39,600","8,081","Commercial Real Estate Denmark (“CRED”), an open-ended fund owned by three Danish pension funds, along with other investors, has successfully completed the sale of two last mile logistics properties in Brøndby, Greater Copenhagen. CRED has owned the properties since 2006. Nordanö was advisor",,,,,,Blackstone company at stake again-again: Pension funds in three-digit million deal (ejendomswatch.dk),,,,,,
,Denmark,8/7/2024,Mileway,Private,"Brøndby, Avedøre Holme",Logistics,,,,,,129,"14,805","8,713","Three properties in the western part of the capital region. Two of the assets are located in Brøndby, and one on Avedøre Holme. According to the land registry, it is members of the Staun Jensen family who is selling",,,,,,Blackstone company throws three-digit million amount at western properties (ejendomswatch.dk),,,,,,
,Denmark,8/7/2024,Constellation Cold Logistics,"Danish Crown, TA-Logistics","Hobro, Tilst, Hinnerup, Vejen",Industrial,,,,,,n.a.,n.a.,n.a.,"The previous owners Danish Crown and TA-Logistics are selling their shareholdings in the cold store company Agri-Norcold to the European company Constellation Cold Logistics. In 2023, Agri-Norcold had a turnover of just under DKK 400m on freezing and logistics tasks for customers, and the total assets amounted to c. DKK 250m divided between cold stores, which, according to Redata, are located in cities such as Hobro, Tilst, Hinnerup and Vejen",,,,,,10 Danish logistics buildings get new owners (ejendomswatch.dk),,,,,,
,Denmark,7/29/2024,EQT Exeter,Industribo,Hedenstad,Logistics,,,,,,126,"26,000","4,862","Logistics property in east Jutland, located in Hedenstad between Vejle and Horsens. The property, which was traded in an off market transaction, is rented out in units of 4,000 sqm including offices. Northstar Real Estate was advisor",,,,,,Global investor acquires Jutland logistics asset for three-digit million amount (ejendomswatch.dk),,,,,,
,Denmark,7/12/2024,"KKR, Palm Capital",Catena,Brøndby,Logistics,Office,,,,,400,"47,121","8,489","KKR and Palm Capital acquires a property comprising both logistics and office premises, located on Kornmarksvej 1 in Brondby. The property was built in 1972 and is let to the online supermarket Nemlig, among others. 8,000 sqm is vacant (mostly office)",,,,,,https://www.fastighetsvarlden.se/notiser/catena-saljer-i-brondby-for-400-mkr/,,,,,,
