116,9,2025/02/28,Lead,Skjøde Pipeline,Kristina Alderin,Skjøde,,Denmark,Odense,Yes,,,,Residential,"3,700",,,-,,,,"88,000,000","23,784","A project in Anderup consisting of 47 SFR units. Local plan is expected to be completed in March 2026, and the project has a completion date in June 2027.",,,,
116,9,2025/02/28,Lead,Skjøde Pipeline,Kristina Alderin,Skjøde,,Denmark,Kerteminde,Yes,,,,Public Use,"7,760",,,-,,,,-,-,Nursing home project in Munkebo consisting of 96 units. Expected completion of the project is in April 2027.,,,,
116,9,2025/02/28,Lead,Skjøde Pipeline,Kristina Alderin,Skjøde,,Denmark,Aarhus,Yes,,,,Public Use,"6,316",,,-,,,,-,-,"Nursing home project in Aarhus consisting of 80 units. Local plan is expected to be completed in December 2026, and the construction is expected to be completed in August 2028.",,,,
116,9,2025/02/28,Lead,Skjøde Pipeline,Kristina Alderin,Skjøde,,Denmark,Randers,Yes,,,,Public Use,"7,835",,,-,,,,-,-,Nursing home project in Randers consisting of 80 units. Expected completion in November 2027.,,,,
117,10,2025/03/07,Teaser,Project Grace 3,Annika Fridolf,NCAP/Mitsubishi,JLL,Sweden,Stockholm,No,Sveavägen 34,111 34,,Office,"7,008",,,-,9.2,100%,,-,-,"Project Grace is a fully leased office property situated in central Stockholm, at the intersection of Kungsgatan and Sveavägen. The property's flagship tenant is Sweden’s leading co-working operator, IOffice.",,,,
118,11,2025/03/10,Teaser,Project Green Oak,Filip Gustavsson,Trianon,Reagle,Sweden,Stockholm,Yes,Bjursätragatan 8 & 52 A-B,124 62,"Vallhunden 8, Mjölkboden 4, Bäverungen 5",Residential,"3,911",,"6,939,204","1,774",,100%,,-,-,"Project Green Oak is a residential development opportunity in the district of Rågsved, approximately 13 km from central Stockholm. The portfolio consists of three properties. Estimated building rights for further development is estimated to encompass 6,691 sqm.",,,,
119,10,2025/03/08,IM,Helseholmen 1,Anthony Romano,Square Meter,,Denmark,Hvidovre,No,Helseholmen 1,2650,,Logistics,"10,500",,,-,,,,"37,800,000","3,600","Helseholmen 1 is a development opportunity in Avedøre Holme. The land plot spans 15,000 sqm with an assumed 70% density ratio, supporting a mixed-use development of logistics and office space. Holding period is assumed to be four years, with a deal start in July 2025. The expected return is 1.7x MOIC and 24% levered IRR.",,,,
120,11,2025/03/13,IM,Markan 6,Josefin Bergholtz,Heba Fastighets AB,Catella,Sweden,Täby,No,Flygvilleslingan 10-22,183 60,Markan 6,Residential,"2,848","2,327","5,023,150","1,764",,100%,,-,-,"Markan 6 is a residential property located in Hägernäs, Täby, consisting of four buildings with a total of 52 apartments. The property was built in 2010 and has a site area of 12,658 sqm. ",,,,
121,11,2025/03/14,IM,Petuniahaven,Anthony Romano,"Egetbo Invest ApS, Brudebakke Holding ApS",Colliers,Denmark,Aalborg,No,"	Petuniahaven 18, Nielsmindevej 54",9210,Petuniaparken ApS	,Residential,"5,160","1,334","5,848,327","1,133",,,4.66%,"125,500,000","24,322","Petuniaparken is a newly developed residential project in Aalborg SØ, consisting of 48 single-story row houses and semi-detached houses. The project is divided into two phases, with the first phase expected to be completed by the end of 2025 and the second by late 2026. ",,,,
122,11,2025/03/14,Teaser,Sundheden,Anthony Romano,TN Udvikling A/S,,Denmark,Aalborg,No,	Alfred Nobels Vej,9220,,Residential,"29,600",,,-,,,,-,-,"Sundheden is a development project in Aalborg Ø, located next to the upcoming University Hospital and Aalborg University. The project consists of 14,100 sqm of residential properties, and 15,500 sqm of commercial spaces. ",,,,
123,11,2025/03/11,Teaser,Datacenter,Anthony Romano,RCON A/S,HOF Development,Denmark,Aalborg,No,Loftbrovej,,,Data center,"211,345",,,-,,,,-,-,"A large-scale development opportunity with zoning in progress and power infrastructure upgrades planned. The site benefits from proximity to a 150kV substation. Currently, the zoning process is ongoing with the local plan being prepared and expected to be finalised by 2025. Supply capacity up to 250 MW from Q2 2027. ",,,,
124,12,2025/03/17,Teaser,Project Luna Växjö,David Hävermark,Walter Fastigheter,Nordanö,Sweden,Växjö,No,,,"Legenden 1, Badhuset 1",Hotel,"12,860","1,300",,-,10,100%,,-,-,Fully leased hotel and concert hall. Elite Hotels and Växjö Municipality are the long-term anchor tenants with fixed CPI-linked rents.,,,,
125,12,2025/03/17,Teaser,Project Luna Karlstad,David Hävermark,Nordika Fastigheter,Nordanö,Sweden,Karlstad,No,,,Hyttan 12 & 16,Public Use,"19,400","2,100",,-,9,100%,,-,-,"Cultural, congress, and conference facility in Karlstad. Fully leased to publicly backed tenants, including Karlstad Municipality and the Swedish Consumer Agency. Development potential, including 9,500 sqm of  building rights.",,,,
126,12,2025/03/18,Teaser,Skanska projects,Josefin Bergholtz,Skanska,Cushman & Wakefield,Sweden,Stockholm,Yes,Barkarby,,,Residential,"6,040",,,-,,,,-,-,"Skanska’s portfolio consists of three residential projects in Stockholm, Göteborg, and Helsingborg. Possible to bid on the whole portfolio or in parts. ",,,,
126,12,2025/03/18,Teaser,Skanska projects,Josefin Bergholtz,Skanska,Cushman & Wakefield,Sweden,Gothenburg,Yes,St Jörgen,,,Residential,"5,630",,,-,,,,-,-,"Skanska’s portfolio consists of three residential projects in Stockholm, Göteborg, and Helsingborg. Possible to bid on the whole portfolio or in parts. ",,,,
126,12,2025/03/18,Teaser,Skanska projects,Josefin Bergholtz,Skanska,Cushman & Wakefield,Sweden,Helsingborg,Yes,Fredriksdal,,,Residential,"3,060",,,-,,,,-,-,"Skanska’s portfolio consists of three residential projects in Stockholm, Göteborg, and Helsingborg. Possible to bid on the whole portfolio or in parts. ",,,,
127,12,2025/03/18,Teaser,Tingberget,Josefin Bergholtz,,Cushman & Wakefield,Sweden,Kungsbacka,No,,,,Residential,"19,500",,,-,,,,-,-,"Tingberget is a large-scale residential property located in Kungsbacka, with a walking distance to rail connections. The property consists of 295 apartments, and additional development rights for expansion.",,,,
128,12,2025/03/18,IM,Englandsvej 384,Anthony Romano,Ejendommen Englandsvej 384 ApS,Colliers,Denmark,Tårnby,No,Englandsvej 38,2770,"3cp, Løjtegård, Tårnby",Industrial,"1,119",906,"981,992",878,1,100%,5.78%,"17,500,000","15,639","The property consists of two buildings, constructed in 1969 and 2000, with mixed office, workshop, and showroom spaces. The current tenant, Quickpoint A/S, is responsible for operating expenses. ",,,,
129,12,2025/03/19,IM,Project Hamlet 2,Anthony Romano,"Tristan Capital Partners, Aveca AB",Colliers,Denmark,Høje-Taastrup,Yes,Baldersbuen 1-3,2640,Hedehusene I,Warehouse,"6,920",659,"4,136,821",598,10,100%,,-,-,"Project Hamlet is a last-mile logistics portfolio in Denmark, featuring 12 assets across the Capital Region and Triangle Region. The portfolio has a strong tenant mix, high occupancy, and an ESG roadmap aimed at long-term sustainability improvements. ",,,,
129,12,2025/03/19,IM,Project Hamlet 2,Anthony Romano,"Tristan Capital Partners, Aveca AB",Colliers,Denmark,Høje-Taastrup,Yes,Hedelykken 12,2640,Hedehusene II,Warehouse,"7,059",594,"3,652,534",517,7,100%,,-,-,"Project Hamlet is a last-mile logistics portfolio in Denmark, featuring 12 assets across the Capital Region and Triangle Region. The portfolio has a strong tenant mix, high occupancy, and an ESG roadmap aimed at long-term sustainability improvements. ",,,,
129,12,2025/03/19,IM,Project Hamlet 2,Anthony Romano,"Tristan Capital Partners, Aveca AB",Colliers,Denmark,Rudersdal,Yes,Klintehøj Vænge 8-12,3460,Birkerød,Warehouse,"9,381",543,"3,648,526",389,7,100%,,-,-,"Project Hamlet is a last-mile logistics portfolio in Denmark, featuring 12 assets across the Capital Region and Triangle Region. The portfolio has a strong tenant mix, high occupancy, and an ESG roadmap aimed at long-term sustainability improvements. ",,,,
129,12,2025/03/19,IM,Project Hamlet 2,Anthony Romano,"Tristan Capital Partners, Aveca AB",Colliers,Denmark,Roskilde,Yes,Langebjerg 3,4000,Roskilde,Warehouse,"10,551",654,"5,771,221",547,3,100%,,-,-,"Project Hamlet is a last-mile logistics portfolio in Denmark, featuring 12 assets across the Capital Region and Triangle Region. The portfolio has a strong tenant mix, high occupancy, and an ESG roadmap aimed at long-term sustainability improvements. ",,,,
129,12,2025/03/19,IM,Project Hamlet 2,Anthony Romano,"Tristan Capital Partners, Aveca AB",Colliers,Denmark,Greve,Yes,Roskildevej 16,4030,Tune,Warehouse,"7,994",636,"4,418,880",553,3,82%,,-,-,"Project Hamlet is a last-mile logistics portfolio in Denmark, featuring 12 assets across the Capital Region and Triangle Region. The portfolio has a strong tenant mix, high occupancy, and an ESG roadmap aimed at long-term sustainability improvements. ",,,,
129,12,2025/03/19,IM,Project Hamlet 2,Anthony Romano,"Tristan Capital Partners, Aveca AB",Colliers,Denmark,Slagelse,Yes,Trafikcenter Allé 19-27,4200,Slagelse I,Warehouse,"10,339",410,"3,707,771",359,2,100%,,-,-,"Project Hamlet is a last-mile logistics portfolio in Denmark, featuring 12 assets across the Capital Region and Triangle Region. The portfolio has a strong tenant mix, high occupancy, and an ESG roadmap aimed at long-term sustainability improvements. ",,,,
129,12,2025/03/19,IM,Project Hamlet 2,Anthony Romano,"Tristan Capital Partners, Aveca AB",Colliers,Denmark,Slagelse,Yes,Trafikcenter Allé 30,4200,Slagelse II,Warehouse,"6,911",392,"2,396,476",347,1,100%,,-,-,"Project Hamlet is a last-mile logistics portfolio in Denmark, featuring 12 assets across the Capital Region and Triangle Region. The portfolio has a strong tenant mix, high occupancy, and an ESG roadmap aimed at long-term sustainability improvements. ",,,,
129,12,2025/03/19,IM,Project Hamlet 2,Anthony Romano,"Tristan Capital Partners, Aveca AB",Colliers,Denmark,Roskilde,Yes,Egegårdsvej 9,4621,Gadstrup,Warehouse,"3,922",773,"2,434,318",621,8,100%,,-,-,"Project Hamlet is a last-mile logistics portfolio in Denmark, featuring 12 assets across the Capital Region and Triangle Region. The portfolio has a strong tenant mix, high occupancy, and an ESG roadmap aimed at long-term sustainability improvements. ",,,,
129,12,2025/03/19,IM,Project Hamlet 2,Anthony Romano,"Tristan Capital Partners, Aveca AB",Colliers,Denmark,Kolding,Yes,Kobbervej 5-7,6000,Kolding,Warehouse,"6,645",372,"2,181,096",328,1,100%,,-,-,"Project Hamlet is a last-mile logistics portfolio in Denmark, featuring 12 assets across the Capital Region and Triangle Region. The portfolio has a strong tenant mix, high occupancy, and an ESG roadmap aimed at long-term sustainability improvements. ",,,,
129,12,2025/03/19,IM,Project Hamlet 2,Anthony Romano,"Tristan Capital Partners, Aveca AB",Colliers,Denmark,Kolding,Yes,Kærmindevej 1,6580,Vamdrup,Warehouse,"7,758",250,"1,641,318",212,2,100%,,-,-,"Project Hamlet is a last-mile logistics portfolio in Denmark, featuring 12 assets across the Capital Region and Triangle Region. The portfolio has a strong tenant mix, high occupancy, and an ESG roadmap aimed at long-term sustainability improvements. ",,,,
129,12,2025/03/19,IM,Project Hamlet 2,Anthony Romano,"Tristan Capital Partners, Aveca AB",Colliers,Denmark,Fredericia,Yes,Nordre Kobbelvej 10,7000,Fredericia,Warehouse,"23,426",323,"6,050,295",258,2,74%,,-,-,"Project Hamlet is a last-mile logistics portfolio in Denmark, featuring 12 assets across the Capital Region and Triangle Region. The portfolio has a strong tenant mix, high occupancy, and an ESG roadmap aimed at long-term sustainability improvements. ",,,,
129,12,2025/03/19,IM,Project Hamlet 2,Anthony Romano,"Tristan Capital Partners, Aveca AB",Colliers,Denmark,Hedensted,Yes,Vejlevej 21,8722,Hedensted,Warehouse,"15,429",312,"4,161,947",270,1,77%,,-,-,"Project Hamlet is a last-mile logistics portfolio in Denmark, featuring 12 assets across the Capital Region and Triangle Region. The portfolio has a strong tenant mix, high occupancy, and an ESG roadmap aimed at long-term sustainability improvements. ",,,,
130,12,2025/03/20,IM,Project Kvarts,Simon Klinga,Å Tilder Fastighetsaktiebolag,Croisette,Sweden,Järfälla,No,Bruttovägen 8A,175 43,Veddesta 5:13,Light industrial,"1,830","1,461","2,421,000","1,323",5,100%,,-,-,"Project Kvarts is a fully let light-industrial property located in Veddesta, Järfälla, within Stockholm County. The property has a WAULT of 4.6 years and is leased to three tenants operating in metalwork, manufacturing, and industrial innovation.",,,,
131,12,2025/03/20,Teaser,Project Runway,Mathias Vuorelma,,Cushman & Wakefield,Finland,Turku,No,,,,Logistics,"9,000",,"900,000",100,4,100%,,-,-,"The property is the only cargo terminal at Turku Airport, anchored by FedEx and DHL. It is situated in a strategic airside location with no comparable alternatives nearby. It underpins critical air freight operations in southwestern Finland.",,,,
132,12,2025/03/21,Teaser,Timotejen 20,Josefin Bergholtz,Veraz Holding,Nordanö,Sweden,Stockholm,No,Tellusborgsvägen 67,126 29,Timotejen 20,Office,"9,200","2,609",,-,3,90%,,-,-,"Timotejen 20 is an office property in Telefonplan, Stockholm, originally built in 1913 and later transformed into office spaces. Stockholm city center ia a 15-min drive away. It is anchored by Stockholm Municipality, contributing 15% of rental income.",,,,
133,12,2025/03/21,IM,Tingseken,Josefin Bergholtz,,Arctic Securities,Sweden,Botkyrka,No,,,Byamannen 2,Residential,"10,366","3,464","31,602,277","3,049",,100%,,-,-,"Byamannen 2 is a residential property in Botkyrka, south of Stockholm, consisting of six buildings with 246 apartments and 43 parking spaces. Completed in 2019/2020 by Titania. The property has received multiple awards for sustainability and residential development.",,,,
134,13,2025/03/24,IM,Naverland 26 II,Anthony Romano,,Andersen Erhverv,Denmark,Glostrup,No,Naverland 26,2600,"Herstedøster By, Herstedøster, 7az",Logistics,"3,272",606,"1,685,512",515,2,100%,7%,"25,000,000","7,641","Naverland 26 is a fully leased investment property in Glostrup, Denmark, situated on a 7,000 sqm plot with three buildings, two of which are occupied by the seller. The site includes a historical trichloroethylene contamination from the 1950s, with remediation costs covered by the regional environmental authorities.",,,,
135,13,2025/03/24,IM,Project Sigvid,Filip Gustavsson,"Mava Fastigheter, Lars Andersson",Svefa,Sweden,Malmö,Yes,,,Dungen 6,Residential,"2,496","1,419","2,312,000",926,,92%,,-,-,"Project Sigvid consists of 10 residential properties located in Södra Sofielund, Malmö, with a total of 172 apartments and six commercial units. The properties are well-connected, situated near public transportation and within cycling distance of Triangeln station. The portfolio offers potential for value-add opportunities, including attic conversions and optimization of vacant spaces.",,,,
135,13,2025/03/24,IM,Project Sigvid,Filip Gustavsson,"Mava Fastigheter, Lars Andersson",Svefa,Sweden,Malmö,Yes,,,Frukten 1,Residential,"1,097","1,409","1,007,000",918,,93%,,-,-,"Project Sigvid consists of 10 residential properties located in Södra Sofielund, Malmö, with a total of 172 apartments and six commercial units. The properties are well-connected, situated near public transportation and within cycling distance of Triangeln station. The portfolio offers potential for value-add opportunities, including attic conversions and optimization of vacant spaces.",,,,
