,Country,Date,Buyer,Seller,Location,Property type,Property type 2 (use drop-down menu),Main use (if Mixed use),Use (if Development/Building rights),Comment (if Redevelopment),Comment (if Other),"Price, MSEK","Area, m2","Price, SEK/m2",Comments,Comments from Friday meeting,Yield,Project name,Broker,BRE received,Received by,BRE reviewed,BRE bid,Souce,
,Sweden,2025-04-15,ABG Fastena,Artis Fastigheter,"Ljungby, Sölvesborg",Retail,,,,,,-,"4,800",-,"ABG Fastena acquires two properties from Artis Fastigheter, one in Sölvesborg and one in Ljungby. In Sölveborg, the 2,300 sqm are leased to Rusta on a ten-year agreement, and in Ljungby, the 2,500 sqm are covered by ten-year lease agreements with Jysk and Thansen. ",,,,,,,,,ABG Fastena köper två från Artis Fastigheter,
,Sweden,2025-04-15,Nivika,Inev AB,Vaggeryd,Industrial,,,,,,105,"11,300","9,292","Nivika has taken over a property via a sale-and-leaseback deal with Inev AB. The property consists of a total lettable area of 11,300 sqm. A 10-year lease agreement has been signed, with an annual rental value of c. SEK 7.M. ",,,,A&P Fastighetstransaktioner,,,,,Nivika förvärvar för 105 miljoner i Vaggeryd,
,Sweden,2025-04-15,-,Active Fastighet AB,Flen,Industrial,,,,,,-,"8,500",-,"Active Fastighet is selling two properties in Flen to an established player in industrial properties. The properties have a total area of c. 8,500 sqm and 31,000 sqm of land. ",,,,Novier,,,,,Active säljer i Flen,
,Sweden,2025-04-14,Greykite,Regio,"Gothenburg, Stockholm",Industrial,,,,,,-,"93,800",-,Regio sold a portfolio of 7 properties located in Stockholm and Gothenburg to Greykite. These are industrial and business properties with a vacancy of 10%. ,,,,"JLL, Croisette",,,,,Nya Greykite storköper från Regio,
,Sweden,2025-04-14,ADR FASTIGHETER AB,Private owner,Örkelljunga,Industrial,,,,,,-,"1,260",-,ADR Fastigheter acquires a property from a private owner in Österlljunga. Th property is fully let to Vianor.,,,,New Property,,,,,ADR Fastigheter köper i Örkelljunga,
,Sweden,2025-04-14,Acrinova,-,Landskrona,Land,,,,,,-,"5,439",-,"Acrinova acquires an undeveloped plot in Landskrona. They have acquired a property in the same area previously, where they are now building a new facility for warehousing and logistics. ",,,,,,,,,Acrinova köper i Landskrona,
,Sweden,2025-04-11,Heba,Credentia,Norrtälje,Public use,,,,,,230,"4,491","51,214","Heba has signed an agreement with Credentia to acquire a new nursing home property in Norrtälje. The property will consist of 60 apartments and has a total leasable area of 4,491 sqm. It is fully let to Attendo with a 15-year lease which runs until 2041. Annual rental value amounts to SEK 11,652M, including rental income from 15 parking spaces. ",,,,Bernstrom & Partners,,,,,Heba förvärvar för kvarts miljard i Norrtälje,
,Sweden,2025-04-10,Brännborn Fastigheter,Derome,Ängelholm,Residential,,,,,,-,-,-,Derome sells three apartment buildings with a total of 60 homes to Brännborn Fastigheter. The rental apartments are spread over two four-story buildings and one three-story building. ,,,,,,,,,Derome säljer tre hyreshus och tecknar avtal med Hemsö,
,Sweden,2025-04-10,NWT,Stenhus,Karlstad,Office,Retail,,,,,350,"14,500","24,138","NWT acquires two properties in Karlstad from Stenhus Fastigheter for SEK 350M. One of the properties consist of 12,800 sqm of office spaces. The other is a retail property of c. 1,700 sqm which is leased to Coop and Apoteket. The retail property includes a future building right for residential properties of c. 6,000 sqm. ",,,,,,,,,NWT förvärvar två i Karlstad för 350 mkr,
,Sweden,2025-04-10,Stenhus,Drottningsborg Förvaltnings AB,Nykvarn,Light Industrial,,,,,,52,"2,990","17,391","Stenhus Fastigheter acquired a property with an underlying property value of SEK 52M. The property is within the warehouse, light industry and logistics segment, and has a rental income of c. SEK 3.9M. It is fully leased to XL Bygg with a contract length of 8.2 years. ",,,,,,,,,Stenhus förvärvar för 52 mkr – och säljer för mer,
,Sweden,2025-04-09,Prisma,NP3,"Kiruna, Sundsvall, Gävle",Retail,,,,,,463,"26,700","17,341","Prisma Properties have signed an agreement with NP3 to acquire three retail properties in Kiruna, Sundsvall and Gävle for SEK 463M. The occupancy rate is 96% with an annual rental value of SEK 42.8M. Discount retail and grocery stores account for 33% and 32% of rental income, respectively. ",,,,,,,,,Prisma förvärvar tre från NP3 för 463 miljoner,
,Sweden,2025-04-04,Emilshus,Acrinova,Skåne,Light Industrial,,,,,,"1,400","124,000","11,290","Emilshus enters Skåne by acquiring 35 properties from Acrinova. The properties consist of 70% light industry and warehouses with a total leasable area of 124,000 sqm. Economic occupancy rate is 95% and the average remaining lease term is 4.7 years. The portfolio includes three project properties which have an expected completion around the turn of the year 2025/2026.",,,,Catella,,,,,"Emilshus i storköp för 1,4 miljarder från Acrinova",
,Sweden,2025-04-04,SLP,Torsholmen Fastighets AB,Gothenburg,Logistics,,,,,,625,"28,000","22,321","SLP has acquired a property in Gothenburg for an agreed property value of SEK 625M. Early in the sales process, the previous tenant IAC Group went bankrupt. A few weeks ago it was announced that the Indian Tata is buying IAC. The lease agreement signed has a term of c. 12 years and a rental value of SEK 39.6M. ","We used to own this property, more a factory rather than logistics",,,"Arctic Securities, JLL, PwC",,,,,SLP förvärvar för 625 mkr i Göteborg,
,Sweden,2025-04-04,NP3,-,Various,Industrial,,,,,,219,"22,600","9,690","NP3 Fastigheter has acquired five properties in three transactions, primarily for industrial purposes, at a property value of SEK 219M. The leasable area amounts to 22,600 sqm and annual rental value amounts to SEK 19.4M. The average occupancy rate is 94% and average remaining term of existing leases is 6.3 years. ",,,,,,,,,NP3 förvärvar för 219 miljoner – via tre affärer,
,Sweden,2025-04-04,Storsala,HSB,Sigtuna,Office,,,,,,18,"4,800","3,700","Storsala has acquired an office property in Märsta from HSB, in collaboration with co-owner Lindesbergs Bygg AB. Storsala plans to develop the property with c. 100 rental apartments, with a gross area of 6,350 sqm and a living area of 4,800 sqm. ",,,,Cushman & Wakefield,,,,,Storsala förvärvar kontorshus från HSB,
,Sweden,2025-04-02,Logistri,Verde Fastighets AB,Gothenburg,Light Industrial,,,,,,113,"6,700","16,866","Logistri acquires two light industrial properties in Gothenburg from Verde Fastigheter. The properties are fully leased and have a total lettable area of 6,700 sqm. Annual rental income amounts to SEK 7.1M with a remaining average contract length of 4 years. ",,,,,,,,,Logistri i förvärv om 113 mkr,
,Sweden,2025-04-02,Lansa Fastigheter,Peab,Partille,Residential,,,,,,-,-,-,"The project in Partille comprises a total of 337 homes, of which Lansa is acquiring 221 rental units. Peab will be responsible for the construction. The first move-in is expected to take place in 2028. ",,,,,,,,,Lansa köper 221 bostäder i Partille från Peab,
,Sweden,2025-03-31,Genova,-,Huddinge,Building rights,,,,,,28,"3,146","8,900","Genova has signed an agreement to divest a property with newly created residential building rights. The deal includes the property Odalmannen1, which was acquired in 2017 at an underlying property value of SEK 11M. At the time of the acquisition, the property was fully leased, and since then, Genova has worked actively with the municipality to develop building rights for apartment buildings and townhouses. The detailed plan is expected to be adopted in 2025.",,,,,,,,,Genova avyttrar för 28 mkr,
,Sweden,2025-03-28,SLP,Kilenkrysset,Haninge,Logistics,,,,,,465,"24,000","19,375","SLP acquires two logistics properties in Haninge from Kilenkrysset. The properties have an agreed property value of SEK 465M and have a total lettable area of 24,000 sqm. They are fully leased, and have a total annual rental value of c. SEK 29.5M. ",Skandia in both locations. Sub market level rent. We liked the locations when we looked at it,,,Svefa,,,,,SLP köper för nära halv miljard från Kilenkrysset,
,Sweden,2025-03-28,IBAB,SBB,Borås,Public use,,,,,,92,-,-,IBAB is purchasing the property Simonsen 11 in central Borås from SBB. The property consists of two buildings and is currently leased for the most part by the City of Borås. ,,,,,,,,,"IBAB köper av SBB för 91,5 miljoner",
,Sweden,2025-03-28,Nrep,Bonava,Uppsala,Residential,,,,,,485,"9,821","49,384","Nrep acquired 231 apartments in Årsta Park in Uppsala, which will soon start construction. The transaction is being carried out in collaboration with Bonava, which is both selling and developing the project. The upcoming rental apartments in Årsta Park are spread over five building. ",,,,NorthCap,,,,,Nrep köper för 485 mkr i Uppsala från Bonava,
,Sweden,2025-03-27,Bain Capital,-,Various,Light Industrial,,,,,,"1,600",-,-,"Bain capital is investing SEK 1.6Bn in Företagsparken. As part of the transaction, Bain Capital has acquired 15.9% of the existing shares. Företagsparken owns and manages a diverse portfolio of more than 200 properties with a focus on light industrial and last-mile logistics located in urban locations across Sweden. ",,,,,,,,,"Bain Capital går in i Företagsparken med 1,6 mdr",
,Sweden,2025-03-27,OTPP,Blackstone,Various,Logistics,,,,,,-,"92,000",-,"OTPP has completed the acquisition of a 92,000 sqm logistics portfolio from funds managed by Blackstone. The portfolio comprises three assets in Sweden and two in Denmark. The acquisition is undertaken together with Fokus Nordic. ",,,,,,,,,"Ontario Teachers’ Pension Plan acquires 92,000 sqm prime logistics portfolio in Sweden and Denmark",
,Sweden,2025-03-27,Exploateringsförvaltningen i Göteborg,Älvstranden Utveckling,Gothenburg,Logistics,,,,,,850,"50,000","17,000","Älvstranden Utveckling is selling the Terminal Property to the city's development administration. The property contains a total of 189,000 sqm of land and a building with c. 50,000 sqm of lettable area. The current building was built in 1963 and mainly contains warehouse and logistics operations, but there are also car rental companies, a large Ahlsell operation and a co-kart track. ",,,,,,,,,Säljer för 850 miljoner i Göteborg,
,Sweden,2025-03-26,Alecta Fastigheter,M&G Real Estate,Stockholm,Office,,,,,,-,"34,000",-,"Alecta Fastigheter acquires the leasehold of the property known as Klara Strand from M&G Real Estate. The building has a leasable area of 34,000 sqm, and contains, among other things, offices, conference facilities, restaurants, student apartments and garages. The acquisition is a part of an exchange deal in which Alecta divests the small property Skravelberget Större 19 (3,283 sqm) to M&G. ",,,,,,,,,Alecta och M&G i stor bytesaffär i Stockholm city,
,Sweden,2025-03-26,Logistea,Coeli Grönsakshandlaren AB,Malmö,Retail,,,,,,150,"12,300","12,195","Logistea has entered into agreement to acquire two properties in Malmö through the acquisition of property-owning company, Coeli Grönsakshandlaren AB. The properties are fully leased to Golvpoolen and Skåne Stadsmission. The remaining average term is c. 5.3 years. The areas consists mainly of warehouses and retail. Annual rental income amounts to c. SEK 14.3M. ",,,,,,,,,Logistea köper i Malmö för 150 mkr,
,Sweden,2025-03-26,Obos ,Genova Property Group AB,Stockholm ,Residential,,,,,,323,"15,400","20,974","Genova has signed an agreement to divest two properties with newly created residential building rights with an estimated volume of approximately 15,400 sqm. The buyer is Obos, who wants to develop 145 new homes. The properties are currently used for school acitivities, with a lettable area of 8,158 sqm.",,,,Colliers,,,,,Obos köper för 323 mkr i södra Stockholm,
,Sweden,2025-03-25,BRF,Private owner,Stockholm,Residential,,,,,,170,"2,623","64,811","BRF buys property on Södermalm for SEK 170M from a private owner. The property consists of 64 residential apartments with a total area of 2,384 sqm and two commercial premises of 239 sqm. ",,,,Bjufors Näringsliv,,,,,Brf köper fastighet på Södermalm för 170 miljoner,
,Sweden,2025-03-24,C+ Fastigheter,Corem,Halmstad,Office,Industrial ,,,,,290,"11,700","24,786","Corem has signed an agreement to divest a portfolio of five properties in Halmstad for a total underlying property value of SEK 290M. The total lettable area amounts to c. 11,700 sqm, and consists mainly of office and warehouse premises. Rental value amounts to SEK 24.5M, and economic occupancy amounts to c. 89%. ",,,,,,,,,Corem säljer fem för 290 miljoner i Halmstad,
,Sweden,2025-03-24,SLP,Aspehof Fastigheter,Jönköping,Logistics,,,,,,266,"19,300","13,782","SLP acquires two newly built and fully leased logistics properties in Jönköping from Aspehof Fastigheter. The agreed property value amounts to SEK 266M, and the average rental duration for the properties amounts to 11 years and the annual rental value amounts to just over SEK 17M. The properties have a total lettable area of c. 19,300 sqm when the construction is completed, which is expected to be in June 2025.",,,,Tango,,,,,SLP köper för 266 mkr i Jönköping,
,Sweden,2025-03-24,Arwidsro,Regio,Trollhättan,Retail,,,,,,440,"20,861","21,092","Arwidsro acquires retail properties in Överby Handelsområde in Trollhättan from Regio. The acquisition comprises 20,861 sqm of lettable area with a property value of SEK440M and a rental value of SEK 34.8M. The properties have an average lease term of over four years, and have an occupancy of 100%. Some anchor tenants are City Gross, Lidl, with complementary offerings in discount retail.",,6.4-6.5%,,Panreal,,,,,Arwidsro köper handel för 440 miljoner i Trollhättan,
,Sweden,2025-03-19,Pandox,Kiruna Municipality,Kiruna,Hotel,,,,,,347,-,-,Pandox is purchasing Elite Hotel Frost with 154 rooms in Kiruna for SEK 347M. The hotel is in the final stages of completion and is expected to open to guests in June 2025. Elite Hotel has a 15-year turnover-based lease agreement. Stabilised yield of c. 7%.,,,,,,,,,Pandox köper i Kiruna för 350 miljoner,
,Sweden,2025-03-19,Fortinova,Wohlén family,Varberg,Mixed use,,,,,,82,"6,441","12,692","Fortinova has entered into an agreement in Varberg to acquire two properties from the Wohlén family. Leasable area amounts to 6,441 sqm, where the main use consists of retail, industry, warehouses and offices. The rental value is SEK 7.9M, and the operating net today amounts to just over SEK 6.4M with a 95% occupancy rate.",,,,,,,,,Fortinova köper för 80 mkr i Varberg,
,Sweden,2025-03-19,Svenska Handelsfastigheter,"CA Fastigheter, Bofast",Värnamo,Retail,,,,,,-,"11,000",-,"Svenska Handelsfastigheter acquires a property in the Söderport shopping area in Värnamo from CA Fastigheter and Bofast, part of Gabrielsson Invest. Total lettable area is 11,000 sqm with tenants such as Rusta, Jysk, Blomsterlandet, and Thansen. Current management value amounts to SEK 19.4Bn. ",,,,A&P Fastighetstransaktioner,,,,,Svenska Handelsfastigheter köper 11.000 kvm i Värnamo,
,Sweden,2025-03-17,Diös,Lerstenen,Umeå,Office,,,,,,"1,600","73,000","21,918","Diös acquires a portfolio of centrally located properties in Umeå from Lerstenen. The portfolio totals 73,000 sqm, and consists of Umestan's business park and two other office properties with a total occupancy rate of 96%. Rental value amounts to SEK 134M and the initial yield to 6%. ",,6%,,,,,,,"Diös förvärvar från Lerstenen i Umeå för 1,6 mdr",
